# StartTime = 05/03/2019 11:03:11.7297 AM
# FuelCalculationMethod = MassAirFlow
Time (sec), Vehicle speed (MPH), Absolute throttle position (%), Calculated load value (%), Distance traveled while MIL is activated (miles), Engine coolant temperature (F), Engine RPM (RPM), Ignition timing advance for #1 cylinder (deg), Input voltage read by the scan tool (V), Intake air temperature (F), Intake manifold absolute pressure (inHg), Mass air flow rate (lb/min), OBD requirements to which vehicle or engine is certified, Fuel rate (gal/hr), Instant fuel economy (MPG), Total fuel economy (MPG)
300.995,0,71.37255,72.15686,0,159.8,2750,6.5,12.9,77,64.67092,0,5,0,0,0
301.057,0,71.37255,72.15686,0,159.8,2750,6.5,12.9,77,64.67092,0,5,0,0,0
301.123,0,71.37255,72.15686,0,159.8,2750,6.5,12.9,77,64.67092,0,5,0,0,0
301.184,0,71.37255,72.15686,0,159.8,2750,6.5,12.9,77,64.67092,0,5,0,0,0
301.249,0,71.37255,72.15686,0,159.8,2750,6.5,12.9,77,64.67092,0,5,0,0,0
301.307,0,71.37255,72.15686,0,159.8,2750,6.5,12.9,77,64.67092,0,5,0,0,0
301.372,0,71.37255,72.15686,0,159.8,2750,6.5,12.9,77,64.67092,0,5,0,0,0
301.432,0,71.37255,72.15686,0,159.8,2750,6.5,12.9,77,64.67092,0,5,0,0,0
301.496,0,71.37255,72.15686,0,159.8,2750,6.5,12.9,77,64.67092,0,5,0,0,0
301.559,0,71.37255,72.15686,0,159.8,2750,6.5,12.9,77,64.67092,0,5,0,0,0
301.623,0,71.37255,72.15686,0,159.8,2750,6.5,12.9,77,64.67092,0,5,0,0,0
301.685,0,71.37255,72.15686,0,159.8,2750,6.5,12.9,77,64.67092,0,5,0,0,0
301.746,0,71.37255,72.54902,0,159.8,2750,6.5,12.9,77,64.67092,0,5,0,0,0
301.808,0,71.37255,72.54902,0,159.8,2750,6.5,12.9,77,64.67092,0,5,0,0,0
301.873,0,71.37255,72.54902,0,159.8,2750,6.5,12.9,77,64.67092,0,5,0,0,0
301.935,0,71.37255,72.54902,0,159.8,2739,6.5,12.9,77,64.67092,0,5,0,0,0
301.994,0,71.37255,72.54902,0,159.8,2739,6.5,12.9,77,64.67092,0,5,0,0,0
302.06,0,71.37255,72.54902,0,159.8,2739,5.5,12.9,77,64.67092,0,5,0,0,0
302.121,0,71.37255,72.54902,0,159.8,2739,5.5,12.9,77,64.67092,0,5,0,0,0
302.183,0,71.37255,72.54902,0,159.8,2739,5.5,12.9,77,64.67092,0,5,0,0,0
302.248,0,71.37255,72.54902,0,159.8,2739,5.5,12.9,77,64.67092,0,5,0,0,0
302.309,0,71.37255,72.54902,0,159.8,2739,5.5,12.9,77,64.67092,0,5,0,0,0
302.372,0,71.37255,72.54902,0,159.8,2739,5.5,12.9,77,64.67092,0,5,0,0,0
302.434,0,71.37255,72.54902,0,159.8,2739,5.5,12.9,77,64.67092,0,5,0,0,0
302.495,0,71.37255,72.54902,0,159.8,2739,5.5,12.9,77,64.67092,0,5,0,0,0
302.56,0,71.37255,72.54902,0,159.8,2739,5.5,12.9,77,64.67092,0,5,0,0,0
302.62,0,71.37255,72.54902,0,159.8,2739,5.5,12.9,77,64.67092,0,5,0,0,0
302.682,0,70.58823,72.54902,0,159.8,2739,5.5,12.9,77,64.67092,0,5,0,0,0
302.746,0,70.58823,72.54902,0,159.8,2739,5.5,12.9,77,64.67092,0,5,0,0,0
302.808,0,70.58823,72.54902,0,159.8,2739,5.5,12.9,77,64.67092,0,5,0,0,0
302.873,0,70.58823,73.33334,0,159.8,2739,5.5,12.9,77,64.67092,0,5,0,0,0
302.934,0,70.58823,73.33334,0,159.8,2739,5.5,12.9,77,64.67092,0,5,0,0,0
302.995,0,70.58823,73.33334,0,159.8,2728,5.5,12.9,77,64.67092,0,5,0,0,0
303.06,0,70.58823,73.33334,0,159.8,2728,5.5,12.9,77,64.67092,0,5,0,0,0
303.12,0,70.58823,73.33334,0,159.8,2728,5.5,12.9,77,64.67092,0,5,0,0,0
303.184,0,70.58823,73.33334,0,159.8,2728,5.5,13,77,64.67092,0,5,0,0,0
303.244,0,70.58823,73.33334,0,159.8,2728,5.5,13,77,64.67092,0,5,0,0,0
303.31,0,70.58823,73.33334,0,159.8,2728,5.5,13,77,64.67092,0,5,0,0,0
303.369,0,70.58823,73.33334,0,159.8,2728,5.5,13,77,64.67092,0,5,0,0,0
303.436,0,70.58823,73.33334,0,159.8,2728,5.5,13,77,64.67092,0,5,0,0,0
303.498,0,70.58823,73.33334,0,159.8,2728,5.5,13,77,64.67092,0,5,0,0,0
303.557,0,70.58823,73.33334,0,159.8,2728,5.5,13,77,64.67092,0,5,0,0,0
303.622,0,70.58823,73.33334,0,159.8,2728,5.5,13,77,64.67092,0,5,0,0,0
303.684,0,70.58823,73.33334,0,159.8,2728,5.5,13,77,64.67092,0,5,0,0,0
303.748,0,70.58823,73.33334,0,159.8,2728,5.5,13,77,64.67092,0,5,0,0,0
303.81,0,71.37255,73.33334,0,159.8,2728,5.5,13,77,64.67092,0,5,0,0,0
303.87,0,71.37255,73.33334,0,159.8,2728,5.5,13,77,64.67092,0,5,0,0,0
303.933,0,71.37255,73.33334,0,159.8,2728,5.5,13,77,64.67092,0,5,0,0,0
303.996,0,71.37255,72.54902,0,159.8,2728,5.5,13,77,64.67092,0,5,0,0,0
304.06,0,71.37255,72.54902,0,159.8,2728,5.5,13,77,64.67092,0,5,0,0,0
304.12,0,71.37255,72.54902,0,159.8,2722,5.5,13,77,64.67092,0,5,0,0,0
304.183,0,71.37255,72.54902,0,159.8,2722,5.5,13,77,64.67092,0,5,0,0,0
304.248,0,71.37255,72.54902,0,159.8,2722,5.5,13,77,64.67092,0,5,0,0,0
304.31,0,71.37255,72.54902,0,159.8,2722,5.5,13,77,64.67092,0,5,0,0,0
304.369,0,71.37255,72.54902,0,159.8,2722,5.5,13,77,64.67092,0,5,0,0,0
304.432,0,71.37255,72.54902,0,159.8,2722,5.5,13,77,64.67092,0,5,0,0,0
304.495,0,71.37255,72.54902,0,159.8,2722,5.5,13,77,64.67092,0,5,0,0,0
304.56,0,71.37255,72.54902,0,159.8,2722,5.5,13,77,64.67092,0,5,0,0,0
304.619,0,71.37255,72.54902,0,159.8,2722,5.5,13,77,64.67092,0,5,0,0,0
304.685,0,71.37255,72.54902,0,159.8,2722,5.5,13,77,64.67092,0,5,0,0,0
304.746,0,71.37255,72.54902,0,159.8,2722,5.5,13,77,64.67092,0,5,0,0,0
304.808,0,71.37255,72.54902,0,159.8,2722,5.5,13,77,64.67092,0,5,0,0,0
304.872,0,71.37255,72.54902,0,159.8,2722,5.5,13,77,64.67092,0,5,0,0,0
304.934,0,70.98039,72.54902,0,159.8,2722,5.5,13,77,64.67092,0,5,0,0,0
304.995,0,70.98039,72.54902,0,159.8,2722,5.5,13,77,64.67092,0,5,0,0,0
305.057,0,70.98039,72.54902,0,159.8,2722,5.5,13,77,64.67092,0,5,0,0,0
305.122,0,70.98039,72.54902,0,159.8,2722,5.5,13,77,64.67092,0,5,0,0,0
305.184,0,70.98039,72.54902,0,159.8,2722,5.5,13,77,64.67092,0,5,0,0,0
305.245,0,70.98039,72.54902,0,159.8,2718,5.5,13,77,64.67092,0,5,0,0,0
305.31,0,70.98039,72.54902,0,159.8,2718,5.5,13,77,64.67092,0,5,0,0,0
305.371,0,70.98039,72.54902,0,159.8,2718,5.5,13,77,64.67092,0,5,0,0,0
305.433,0,70.98039,72.54902,0,159.8,2718,5.5,12.9,77,64.67092,0,5,0,0,0
305.494,0,70.98039,72.54902,0,159.8,2718,5.5,12.9,77,64.67092,0,5,0,0,0
305.557,0,70.98039,72.54902,0,159.8,2718,5.5,12.9,77,64.67092,0,5,0,0,0
305.62,0,70.98039,72.54902,0,159.8,2718,5.5,12.9,77,64.67092,0,5,0,0,0
305.683,0,70.98039,72.54902,0,159.8,2718,5.5,12.9,77,64.67092,0,5,0,0,0
305.747,0,70.98039,72.54902,0,159.8,2718,5.5,12.9,77,64.67092,0,5,0,0,0
305.81,0,70.98039,72.54902,0,159.8,2718,5.5,12.9,77,64.67092,0,5,0,0,0
305.869,0,70.98039,72.54902,0,159.8,2718,5.5,12.9,77,64.67092,0,5,0,0,0
305.932,0,70.98039,72.54902,0,159.8,2718,5.5,12.9,77,64.67092,0,5,0,0,0
305.997,0,70.98039,72.54902,0,159.8,2718,5.5,12.9,77,64.67092,0,5,0,0,0
306.059,0,70.98039,72.54902,0,159.8,2718,5.5,12.9,77,64.67092,0,5,0,0,0
306.124,0,70.98039,72.54902,0,159.8,2718,5.5,12.9,77,64.67092,0,5,0,0,0
306.182,0,70.98039,72.54902,0,159.8,2718,5.5,12.9,77,64.67092,0,5,0,0,0
306.246,0,70.98039,72.54902,0,159.8,2718,5.5,12.9,77,64.67092,0,5,0,0,0
306.308,0,70.98039,72.54902,0,159.8,2718,5.5,12.9,77,64.67092,0,5,0,0,0
306.373,0,70.98039,71.76471,0,159.8,2718,5.5,12.9,77,64.67092,0,5,0,0,0
306.435,0,70.98039,71.76471,0,159.8,2718,5.5,12.9,77,64.67092,0,5,0,0,0
306.495,0,70.98039,71.76471,0,159.8,2718,5.5,12.9,77,64.67092,0,5,0,0,0
306.557,0,70.98039,71.76471,0,159.8,2715,5.5,12.9,77,64.67092,0,5,0,0,0
306.621,0,70.98039,71.76471,0,159.8,2715,5.5,12.9,77,64.67092,0,5,0,0,0
306.682,0,70.98039,71.76471,0,159.8,2715,5.5,12.9,77,64.67092,0,5,0,0,0
306.746,0,70.98039,71.76471,0,159.8,2715,5.5,12.9,77,64.67092,0,5,0,0,0
306.807,0,70.98039,71.76471,0,159.8,2715,5.5,12.9,77,64.67092,0,5,0,0,0
306.871,0,70.98039,71.76471,0,159.8,2715,5.5,12.9,77,64.67092,0,5,0,0,0
306.934,0,70.98039,71.76471,0,159.8,2715,5.5,12.9,77,64.67092,0,5,0,0,0
306.994,0,70.98039,71.76471,0,159.8,2715,5.5,12.9,77,64.67092,0,5,0,0,0
307.058,0,70.98039,71.76471,0,159.8,2715,5.5,12.9,77,64.67092,0,5,0,0,0
307.119,0,70.98039,71.76471,0,159.8,2715,5.5,12.9,77,64.67092,0,5,0,0,0
307.186,0,70.98039,71.76471,0,159.8,2715,5.5,12.9,77,64.67092,0,5,0,0,0
307.245,0,70.98039,71.76471,0,159.8,2715,5.5,12.9,77,64.67092,0,5,0,0,0
307.309,0,70.98039,71.76471,0,159.8,2715,5.5,12.9,77,64.67092,0,5,0,0,0
307.37,0,70.98039,71.76471,0,159.8,2715,5.5,12.9,77,64.67092,0,5,0,0,0
307.432,0,70.98039,71.76471,0,159.8,2715,5.5,12.9,77,64.67092,0,5,0,0,0
307.496,0,70.98039,72.94118,0,159.8,2715,5.5,12.9,77,64.67092,0,5,0,0,0
307.557,0,70.98039,72.94118,0,159.8,2715,5.5,12.9,77,64.67092,0,5,0,0,0
307.622,0,70.98039,72.94118,0,159.8,2715,5.5,12.9,77,64.67092,0,5,0,0,0
307.685,0,70.98039,72.94118,0,159.8,2712,5.5,12.9,77,64.67092,0,5,0,0,0
307.745,0,70.98039,72.94118,0,159.8,2712,5.5,12.9,77,64.67092,0,5,0,0,0
307.81,0,70.98039,72.94118,0,159.8,2712,5.5,13,77,64.67092,0,5,0,0,0
307.869,0,70.98039,72.94118,0,159.8,2712,5.5,13,77,64.67092,0,5,0,0,0
307.932,0,70.98039,72.94118,0,159.8,2712,5.5,13,77,64.67092,0,5,0,0,0
307.995,0,70.98039,72.94118,0,159.8,2712,5.5,13,77,64.67092,0,5,0,0,0
308.057,0,70.98039,72.94118,0,159.8,2712,5.5,13,77,64.67092,0,5,0,0,0
308.121,0,70.98039,72.94118,0,159.8,2712,5.5,13,77,64.67092,0,5,0,0,0
308.183,0,70.98039,72.94118,0,159.8,2712,5.5,13,77,64.67092,0,5,0,0,0
308.248,0,70.98039,72.94118,0,159.8,2712,5.5,13,77,64.67092,0,5,0,0,0
308.309,0,70.98039,72.94118,0,159.8,2712,5.5,13,77,64.67092,0,5,0,0,0
308.369,0,70.98039,72.94118,0,159.8,2712,5.5,13,77,64.67092,0,5,0,0,0
308.432,0,70.58823,72.94118,0,159.8,2712,5.5,13,77,64.67092,0,5,0,0,0
308.496,0,70.58823,72.94118,0,159.8,2712,5.5,13,77,64.67092,0,5,0,0,0
308.557,0,70.58823,72.94118,0,159.8,2712,5.5,13,77,64.67092,0,5,0,0,0
308.621,0,70.58823,72.15686,0,159.8,2712,5.5,13,77,64.67092,0,5,0,0,0
308.684,0,70.58823,72.15686,0,159.8,2712,5.5,13,77,64.67092,0,5,0,0,0
308.748,0,70.58823,72.15686,0,159.8,2707,5.5,13,77,64.67092,0,5,0,0,0
308.809,0,70.58823,72.15686,0,159.8,2707,5.5,13,77,64.67092,0,5,0,0,0
308.873,0,70.58823,72.15686,0,159.8,2707,5.5,13,77,64.67092,0,5,0,0,0
308.934,0,70.58823,72.15686,0,159.8,2707,6,13,77,64.67092,0,5,0,0,0
308.998,0,70.58823,72.15686,0,159.8,2707,6,13,77,64.67092,0,5,0,0,0
309.06,0,70.58823,72.15686,0,159.8,2707,6,13,77,64.67092,0,5,0,0,0
309.12,0,70.58823,72.15686,0,159.8,2707,6,13,77,64.67092,0,5,0,0,0
309.185,0,70.58823,72.15686,0,159.8,2707,6,13,77,64.67092,0,5,0,0,0
309.245,0,70.58823,72.15686,0,159.8,2707,6,13,77,64.67092,0,5,0,0,0
309.307,0,70.58823,72.15686,0,159.8,2707,6,13,77,64.67092,0,5,0,0,0
309.37,0,70.58823,72.15686,0,159.8,2707,6,13,77,64.67092,0,5,0,0,0
309.432,0,70.58823,72.15686,0,159.8,2707,6,13,77,64.67092,0,5,0,0,0
309.498,0,71.37255,72.15686,0,159.8,2707,6,13,77,64.67092,0,5,0,0,0
309.558,0,71.37255,72.15686,0,159.8,2707,6,13,77,64.67092,0,5,0,0,0
309.623,0,71.37255,72.54902,0,159.8,2707,6,13,77,64.67092,0,5,0,0,0
309.684,0,71.37255,72.54902,0,159.8,2707,6,13,77,64.67092,0,5,0,0,0
309.744,0,71.37255,72.54902,0,159.8,2707,6,13,77,64.67092,0,5,0,0,0
309.81,0,71.37255,72.54902,0,159.8,2703,6,13,77,64.67092,0,5,0,0,0
309.869,0,71.37255,72.54902,0,159.8,2703,6,13,77,64.67092,0,5,0,0,0
309.932,0,71.37255,72.54902,0,159.8,2703,5.5,12.9,77,64.67092,0,5,0,0,0
309.997,0,71.37255,72.54902,0,159.8,2703,5.5,12.9,77,64.67092,0,5,0,0,0
310.058,0,71.37255,72.54902,0,159.8,2703,5.5,12.9,77,64.67092,0,5,0,0,0
310.123,0,71.37255,72.54902,0,159.8,2703,5.5,12.9,78.8,64.67092,0,5,0,0,0
310.185,0,71.37255,72.54902,0,159.8,2703,5.5,12.9,78.8,64.67092,0,5,0,0,0
310.245,0,71.37255,72.54902,0,159.8,2703,5.5,12.9,78.8,64.67092,0,5,0,0,0
310.31,0,71.37255,72.54902,0,159.8,2703,5.5,12.9,78.8,64.67092,0,5,0,0,0
310.371,0,71.37255,72.54902,0,159.8,2703,5.5,12.9,78.8,64.67092,0,5,0,0,0
310.432,0,71.37255,72.54902,0,159.8,2703,5.5,12.9,78.8,64.67092,0,5,0,0,0
310.498,0,71.37255,72.54902,0,159.8,2703,5.5,12.9,78.8,64.67092,0,5,0,0,0
310.56,0,71.37255,72.54902,0,159.8,2703,5.5,12.9,78.8,64.67092,0,5,0,0,0
310.621,0,71.37255,72.54902,0,159.8,2703,5.5,12.9,78.8,64.67092,0,5,0,0,0
310.683,0,71.37255,72.54902,0,159.8,2703,5.5,12.9,78.8,64.67092,0,5,0,0,0
310.748,0,71.37255,72.54902,0,159.8,2703,5.5,12.9,78.8,64.67092,0,5,0,0,0
310.807,0,71.37255,72.54902,0,159.8,2703,5.5,12.9,78.8,64.67092,0,5,0,0,0
310.873,0,71.37255,72.54902,0,159.8,2703,5.5,12.9,78.8,64.67092,0,5,0,0,0
310.932,0,71.37255,72.54902,0,159.8,2703,5.5,12.9,78.8,64.67092,0,5,0,0,0
310.997,0,71.37255,72.54902,0,159.8,2703,5.5,12.9,78.8,64.67092,0,5,0,0,0
311.059,0,71.37255,72.54902,0,159.8,2703,5.5,12.9,78.8,64.67092,0,5,0,0,0
311.119,0,71.37255,72.54902,0,159.8,2703,5.5,12.9,78.8,64.67092,0,5,0,0,0
311.185,0,71.37255,72.54902,0,159.8,2703,5.5,12.9,78.8,64.67092,0,5,0,0,0
311.249,0,71.37255,72.54902,0,159.8,2703,5.5,12.9,78.8,64.67092,0,5,0,0,0
311.31,0,71.37255,72.54902,0,159.8,2703,5.5,12.9,78.8,64.67092,0,5,0,0,0
311.37,0,71.37255,72.54902,0,159.8,2703,5.5,12.9,78.8,64.67092,0,5,0,0,0
311.433,0,71.37255,72.54902,0,159.8,2703,5.5,12.9,78.8,64.67092,0,5,0,0,0
311.499,0,71.37255,72.54902,0,159.8,2703,5.5,12.9,78.8,64.67092,0,5,0,0,0
311.559,0,71.37255,72.54902,0,159.8,2703,5.5,12.9,78.8,64.67092,0,5,0,0,0
311.624,0,71.37255,72.54902,0,159.8,2703,5.5,12.9,78.8,64.67092,0,5,0,0,0
311.684,0,71.37255,72.54902,0,159.8,2703,5.5,12.9,78.8,64.67092,0,5,0,0,0
311.748,0,71.37255,72.54902,0,159.8,2703,5.5,12.9,78.8,64.67092,0,5,0,0,0
311.809,0,70.98039,72.54902,0,159.8,2703,5.5,12.9,78.8,64.67092,0,5,0,0,0
311.873,0,70.98039,72.54902,0,159.8,2703,5.5,12.9,78.8,64.67092,0,5,0,0,0
311.934,0,70.98039,72.54902,0,159.8,2703,5.5,12.9,78.8,64.67092,0,5,0,0,0
311.998,0,70.98039,72.54902,0,159.8,2703,5.5,12.9,78.8,64.67092,0,5,0,0,0
312.057,0,70.98039,72.54902,0,159.8,2703,5.5,12.9,78.8,64.67092,0,5,0,0,0
312.121,0,70.98039,72.54902,0,159.8,2703,5.5,12.9,78.8,64.67092,0,5,0,0,0
312.182,0,70.98039,72.54902,0,159.8,2708,5.5,12.9,78.8,64.67092,0,5,0,0,0
312.247,0,70.98039,72.54902,0,159.8,2708,6,12.9,78.8,64.67092,0,5,0,0,0
312.308,0,70.98039,72.54902,0,159.8,2708,6,12.9,78.8,64.67092,0,5,0,0,0
312.373,0,70.98039,72.54902,0,159.8,2708,6,12.9,78.8,64.67092,0,5,0,0,0
312.434,0,70.98039,72.54902,0,159.8,2708,6,12.9,78.8,64.67092,0,5,0,0,0
312.499,0,70.98039,72.54902,0,159.8,2708,6,12.9,78.8,64.67092,0,5,0,0,0
312.557,0,70.98039,72.54902,0,159.8,2708,6,12.9,78.8,64.67092,0,5,0,0,0
312.623,0,70.98039,72.54902,0,159.8,2708,6,12.9,78.8,64.67092,0,5,0,0,0
312.685,0,70.98039,72.54902,0,159.8,2708,6,12.9,78.8,64.67092,0,5,0,0,0
312.746,0,70.98039,72.54902,0,159.8,2708,6,12.9,78.8,64.67092,0,5,0,0,0
312.807,0,70.98039,72.54902,0,159.8,2708,6,12.9,78.8,64.67092,0,5,0,0,0
312.87,0,70.98039,72.54902,0,159.8,2708,6,12.9,78.8,64.67092,0,5,0,0,0
312.933,0,70.58823,72.54902,0,159.8,2708,6,12.9,78.8,64.67092,0,5,0,0,0
312.997,0,70.58823,72.54902,0,159.8,2708,6,12.9,78.8,64.67092,0,5,0,0,0
313.059,0,70.58823,72.54902,0,159.8,2708,6,12.9,78.8,64.67092,0,5,0,0,0
313.123,0,70.58823,72.54902,0,159.8,2708,6,12.9,78.8,64.67092,0,5,0,0,0
313.184,0,70.58823,72.54902,0,159.8,2708,6,12.9,78.8,64.67092,0,5,0,0,0
313.248,0,70.58823,72.54902,0,159.8,2711,6,12.9,78.8,64.67092,0,5,0,0,0
313.307,0,70.58823,72.54902,0,159.8,2711,6,12.9,78.8,64.67092,0,5,0,0,0
313.372,0,70.58823,72.54902,0,159.8,2711,6,12.9,78.8,64.67092,0,5,0,0,0
313.433,0,70.58823,72.54902,0,159.8,2711,6,12.9,78.8,64.67092,0,5,0,0,0
313.498,0,70.58823,72.54902,0,159.8,2711,6,12.9,78.8,64.67092,0,5,0,0,0
313.559,0,70.58823,72.54902,0,159.8,2711,6,12.9,78.8,64.67092,0,5,0,0,0
313.62,0,70.58823,72.54902,0,159.8,2711,6,12.9,78.8,64.67092,0,5,0,0,0
313.683,0,70.58823,72.54902,0,159.8,2711,6,12.9,78.8,64.67092,0,5,0,0,0
313.747,0,70.58823,72.54902,0,159.8,2711,6,12.9,78.8,64.67092,0,5,0,0,0
313.81,0,70.58823,72.54902,0,159.8,2711,6,12.9,78.8,64.67092,0,5,0,0,0
313.87,0,70.58823,72.54902,0,159.8,2711,6,12.9,78.8,64.67092,0,5,0,0,0
313.932,0,70.58823,72.54902,0,159.8,2711,6,12.9,78.8,64.67092,0,5,0,0,0
313.998,0,70.58823,72.54902,0,159.8,2711,6,12.9,78.8,64.67092,0,5,0,0,0
314.059,0,70.58823,72.54902,0,159.8,2711,6,12.9,78.8,64.67092,0,5,0,0,0
314.123,0,70.58823,72.54902,0,159.8,2711,6,12.9,78.8,64.67092,0,5,0,0,0
314.185,0,70.58823,72.54902,0,159.8,2711,6,12.9,78.8,64.67092,0,5,0,0,0
314.245,0,70.58823,72.54902,0,159.8,2711,6,12.9,78.8,64.67092,0,5,0,0,0
314.309,0,70.58823,72.54902,0,159.8,2711,6,12.9,78.8,64.67092,0,5,0,0,0
314.369,0,70.58823,72.54902,0,159.8,2716,6,12.9,78.8,64.67092,0,5,0,0,0
314.435,0,70.58823,72.54902,0,159.8,2716,6,12.9,78.8,64.67092,0,5,0,0,0
314.494,0,70.58823,72.54902,0,159.8,2716,6,12.9,78.8,64.67092,0,5,0,0,0
314.56,0,70.58823,72.54902,0,159.8,2716,5.5,13,78.8,64.67092,0,5,0,0,0
314.624,0,70.58823,72.54902,0,159.8,2716,5.5,13,78.8,64.67092,0,5,0,0,0
314.682,0,70.58823,72.54902,0,159.8,2716,5.5,13,78.8,64.67092,0,5,0,0,0
314.747,0,70.58823,72.54902,0,159.8,2716,5.5,13,78.8,64.67092,0,5,0,0,0
314.809,0,70.58823,72.54902,0,159.8,2716,5.5,13,78.8,64.67092,0,5,0,0,0
314.873,0,70.58823,72.54902,0,159.8,2716,5.5,13,78.8,64.67092,0,5,0,0,0
314.935,0,70.58823,72.54902,0,159.8,2716,5.5,13,78.8,64.67092,0,5,0,0,0
314.995,0,70.58823,72.54902,0,159.8,2716,5.5,13,78.8,64.67092,0,5,0,0,0
315.06,0,70.58823,72.54902,0,159.8,2716,5.5,13,78.8,64.67092,0,5,0,0,0
315.119,0,70.58823,72.54902,0,159.8,2716,5.5,13,78.8,64.67092,0,5,0,0,0
315.183,0,70.58823,72.54902,0,159.8,2716,5.5,13,78.8,64.67092,0,5,0,0,0
315.247,0,70.58823,72.54902,0,159.8,2716,5.5,13,78.8,64.67092,0,5,0,0,0
315.307,0,71.37255,72.54902,0,159.8,2716,5.5,13,78.8,64.67092,0,5,0,0,0
315.37,0,71.37255,72.54902,0,159.8,2716,5.5,13,78.8,64.67092,0,5,0,0,0
315.433,0,71.37255,72.54902,0,159.8,2716,5.5,13,78.8,64.67092,0,5,0,0,0
315.498,0,71.37255,72.54902,0,159.8,2716,5.5,13,78.8,64.67092,0,5,0,0,0
315.56,0,71.37255,72.54902,0,159.8,2716,5.5,13,78.8,64.67092,0,5,0,0,0
315.623,0,71.37255,72.54902,0,159.8,2716,5.5,13,78.8,64.67092,0,5,0,0,0
315.686,0,71.37255,72.54902,0,159.8,2729,5.5,13,78.8,64.67092,0,5,0,0,0
315.745,0,71.37255,72.54902,0,159.8,2729,5.5,13,78.8,64.67092,0,5,0,0,0
315.809,0,71.37255,72.54902,0,159.8,2729,5.5,13,78.8,64.67092,0,5,0,0,0
315.873,0,71.37255,72.54902,0,159.8,2729,5.5,13,78.8,64.67092,0,5,0,0,0
315.935,0,71.37255,72.54902,0,159.8,2729,5.5,13,78.8,64.67092,0,5,0,0,0
315.994,0,71.37255,72.54902,0,159.8,2729,5.5,13,78.8,64.67092,0,5,0,0,0
316.059,0,71.37255,72.54902,0,159.8,2729,5.5,13,78.8,64.67092,0,5,0,0,0
316.123,0,71.37255,72.54902,0,159.8,2729,5.5,13,78.8,64.67092,0,5,0,0,0
316.184,0,71.37255,72.54902,0,159.8,2729,5.5,13,78.8,64.67092,0,5,0,0,0
316.249,0,71.37255,72.54902,0,159.8,2729,5.5,13,78.8,64.67092,0,5,0,0,0
316.307,0,71.37255,72.54902,0,159.8,2729,5.5,13,78.8,64.67092,0,5,0,0,0
316.371,0,71.37255,72.54902,0,159.8,2729,5.5,13,78.8,64.67092,0,5,0,0,0
316.433,0,70.98039,72.54902,0,159.8,2729,5.5,13,78.8,64.67092,0,5,0,0,0
316.497,0,70.98039,72.54902,0,159.8,2729,5.5,13,78.8,64.67092,0,5,0,0,0
316.559,0,70.98039,72.15686,0,159.8,2729,5.5,13,78.8,64.67092,0,5,0,0,0
316.624,0,70.98039,72.15686,0,159.8,2729,5.5,13,78.8,64.67092,0,5,0,0,0
316.685,0,70.98039,72.15686,0,159.8,2729,5.5,13,78.8,64.67092,0,5,0,0,0
316.746,0,70.98039,72.15686,0,159.8,2731,5.5,13,78.8,64.67092,0,5,0,0,0
316.808,0,70.98039,72.15686,0,159.8,2731,5.5,13,78.8,64.67092,0,5,0,0,0
316.871,0,70.98039,72.15686,0,159.8,2731,5.5,13,78.8,64.67092,0,5,0,0,0
316.933,0,70.98039,72.15686,0,159.8,2731,6,12.9,78.8,64.67092,0,5,0,0,0
316.998,0,70.98039,72.15686,0,159.8,2731,6,12.9,78.8,64.67092,0,5,0,0,0
317.06,0,70.98039,72.15686,0,159.8,2731,6,12.9,78.8,64.67092,0,5,0,0,0
317.12,0,70.98039,72.15686,0,159.8,2731,6,12.9,78.8,64.67092,0,5,0,0,0
317.184,0,70.98039,72.15686,0,159.8,2731,6,12.9,78.8,64.67092,0,5,0,0,0
317.245,0,70.98039,72.15686,0,159.8,2731,6,12.9,78.8,64.67092,0,5,0,0,0
317.308,0,70.98039,72.15686,0,159.8,2731,6,12.9,78.8,64.67092,0,5,0,0,0
317.374,0,70.98039,72.15686,0,159.8,2731,6,12.9,78.8,64.67092,0,5,0,0,0
317.433,0,70.98039,72.15686,0,159.8,2731,6,12.9,78.8,64.67092,0,5,0,0,0
317.497,0,70.98039,72.15686,0,159.8,2731,6,12.9,78.8,64.67092,0,5,0,0,0
317.559,0,70.98039,72.15686,0,159.8,2731,6,12.9,78.8,64.67092,0,5,0,0,0
317.624,0,70.98039,72.15686,0,159.8,2731,6,12.9,78.8,64.67092,0,5,0,0,0
317.683,0,70.98039,72.54902,0,159.8,2731,6,12.9,78.8,64.67092,0,5,0,0,0
317.747,0,70.98039,72.54902,0,159.8,2731,6,12.9,78.8,64.67092,0,5,0,0,0
317.808,0,70.98039,72.54902,0,159.8,2731,6,12.9,78.8,64.67092,0,5,0,0,0
317.872,0,70.98039,72.54902,0,159.8,2738,6,12.9,78.8,64.67092,0,5,0,0,0
317.935,0,70.98039,72.54902,0,159.8,2738,6,12.9,78.8,64.67092,0,5,0,0,0
317.996,0,70.98039,72.54902,0,159.8,2738,6,12.9,78.8,64.67092,0,5,0,0,0
318.06,0,70.98039,72.54902,0,159.8,2738,6,12.9,78.8,64.67092,0,5,0,0,0
318.12,0,70.98039,72.54902,0,159.8,2738,6,12.9,78.8,64.67092,0,5,0,0,0
318.185,0,70.98039,72.54902,0,159.8,2738,6,12.9,78.8,64.67092,0,5,0,0,0
